"USAF","WBAN","NAME","CTRY","STATE","ICAO","LAT","LON","ELEV","BEGIN","END"
719430,99999,"FORT ST JOHN","CA","","CYXJ",56.238,-120.74,694.9,1942,2015
719440,99999,"MACKENZIE","CA","","CYZY",55.3,-123.133,690.1,1977,2015
719450,99999,"FORT NELSON","CA","","CYYE",58.833,-122.6,381.9,1942,2015
719455,99999,"LONG POND","CA","","CWWU",47.517,-52.983,13,1977,2015
719460,99999,"FORT SIMPSON","CA","","CYFS",61.76,-121.237,169.2,1934,2015
719465,99999,"WRIGLEY","CA","","CYWY",63.209,-123.437,149,1943,2015
719480,27202,"CAPE PARRY","CA","NT","CZCP",70.167,-124.7,87,1957,2015
719490,99999,"FARO (AUT)  YT","CA","","CWUM",62.233,-133.35,717,1977,2015
719494,99999,"HOLMAN","CA","","CYHI",70.763,-117.806,35.7,1950,2015
719500,99999,"SMITHERS","CA","","CYYD",54.825,-127.183,521.8,1955,2015
719510,99999,"TERRACE","CA","","CYXT",54.469,-128.576,217.3,1955,2015
719530,99999,"WATSON LAKE","CA","","CYQH",60.116,-128.823,687.3,1942,2015
719550,99999,"STEWART","CA","","CZST",55.933,-129.983,7.3,1977,2015
719560,99999,"GORE BAY CLIMATE","CA","","CTZE",45.883,-82.567,188,1977,2015
719570,99999,"INUVIK MIKE ZUBKO","CA","","CYEV",68.304,-133.483,68.3,1958,2015
719574,99999,"FORT MCPHERSON","CA","","CZFM",67.408,-134.861,35.4,1978,2015
719575,99999,"AKLAVIK","CA","","CYKD",68.223,-135.006,6.4,1978,2015
719576,99999,"FORT NORMAN AIRPORT","CA","","CZFN",64.917,-125.567,98,1934,2015
719595,99999,"TUKTOYAKTUK","CA","","CYUB",69.433,-133.026,4.6,1977,2015
719640,99999,"WHITEHORSE INTL","CA","","CYXY",60.71,-135.067,706.2,1940,2015
719650,99999,"MAYO","CA","","CYMA",63.616,-135.868,503.8,1934,2015
719660,99999,"DAWSON CITY","CA","","CYDA",64.043,-139.128,370.3,1934,2015
719665,99999,"OLD CROW","CA","","CYOC",67.571,-139.839,251.2,1977,2015
719670,99999,"SAINT GERMAIN DE GRANTHAM","CA","","CMSI",45.817,-72.533,85,1944,2015
719675,99999,"BEAVER CREEK ARPT","CA","","CYXQ",62.417,-140.867,649,1943,2015
719680,99999,"SHINGLE POINT","CA","","CYUA",68.95,-137.22,56,1977,2015
722060,13889,"JACKSONVILLE  INTERNATIONAL AIRPORT","US","FL","KJAX",30.495,-81.694,7.9,1948,2015
722065,93837,"JACKSONVILLE NAS","US","FL","KNIP",30.233,-81.667,6.1,1973,2015
722066,3853,"MAYPORT NAF","US","FL","KNRB",30.4,-81.417,4.9,1973,2015
722070,3822,"SAVANNAH/HILTON HEAD INTL AIRPORT","US","GA","KSAV",32.13,-81.21,14,1948,2015
722080,13880,"CHARLESTON AFB/INTERNATIONAL AIRPORT","US","SC","KCHS",32.899,-80.04,12.2,1945,2015
722085,93831,"BEAUFORT MCAS","US","SC","KNBC",32.483,-80.717,11.3,1945,2015
722130,13861,"WAYCROSS-WARE CO. AIRPORT","US","GA","KAYS",31.25,-82.4,43.3,1942,2015
722137,13878,"MALCOLM MC KINNON AIRPORT","US","GA","KSSI",31.152,-81.391,4.9,1973,2015
722140,93805,"TALLAHASSEE REGIONAL AIRPORT","US","FL","KTLH",30.393,-84.353,16.8,1942,2015
722160,13869,"SW GEORGIA REGIONAL ARPT","US","GA","KABY",31.536,-84.194,57.9,1973,2015
722166,93845,"VALDOSTA REGIONAL AIRPORT","US","GA","KVLD",30.783,-83.277,60.4,1948,2015
722170,3813,"MIDDLE GEORGIA REGIONAL AIRPORT","US","GA","KMCN",32.685,-83.653,104.6,1941,2015
722175,13860,"ROBINS AFB AIRPORT","US","GA","KWRB",32.633,-83.6,89.6,1942,2015
722180,3820,"AUGUSTA REGIONAL AT BUSH FIELD AP","US","GA","KAGS",33.364,-81.963,40.2,1948,2015
722190,13874,"HARTSFIELD-JACKSON ATLANTA INTL AP","US","GA","KATL",33.63,-84.442,307.9,1973,2015
722210,13858,"EGLIN AFB AIRPORT","US","FL","KVPS",30.483,-86.517,26.5,1938,2015
722215,13884,"BOB SIKES AIRPORT","US","FL","KCEW",30.78,-86.523,57.9,1973,2015
722225,3855,"PENSACOLA NAS","US","FL","KNPA",30.35,-87.317,8.5,1945,2015
722226,93841,"WHITING FIELD NAVAL AIR STATION NORTH","US","FL","KNSE",30.717,-87.017,60.7,1973,2015
722230,13894,"MOBILE REGIONAL AIRPORT","US","AL","KMOB",30.688,-88.246,65.5,1973,2015
722235,13838,"MOBILE DOWNTOWN AIRPORT","US","AL","KBFM",30.626,-88.068,7.9,1942,2015
722246,3844,"EGLIN AF AUX NR 3 D","US","FL","KEGI",30.65,-86.517,58,1949,2015
722250,13829,"LAWSON AAF AIRPORT","US","GA","KLSF",32.35,-85,70.7,1939,2015
722255,93842,"COLUMBUS METRO AIRPORT","US","GA","KCSG",32.516,-84.942,119.5,1948,2015
722260,13895,"MONTGOMERY  RGNL (DANNELLY FD) AP","US","AL","KMGM",32.3,-86.408,61.6,1973,2015
722265,13821,"MAXWELL AFB AIRPORT","US","AL","KMXF",32.383,-86.35,52.1,1935,2015
722267,3878,"TROY MUNICIPAL AIRPORT","US","AL","KTOI",31.861,-86.012,121,1973,2015
722269,3850,"CAIRNS ARMY AIRFIELD (FORT RUCKER)","US","AL","KOZR",31.267,-85.717,91.7,1954,2015
722270,13864,"DOBBINS AIR RESERVE BASE AIRPORT","US","GA","KMGE",33.917,-84.517,325.5,1946,2015
722280,13876,"BIRMINGHAM INTERNATIONAL AIRPORT","US","AL","KBHM",33.566,-86.745,187.5,1942,2015
722286,93806,"TUSCALOOSA MUNICIPAL ARPT","US","AL","KTCL",33.212,-87.616,45.7,1973,2015
722287,13871,"ANNISTON METROPOLITAN ARPT","US","AL","KANB",33.587,-85.856,181.1,1973,2015
722315,53917,"LAKEFRONT AIRPORT","US","LA","KNEW",30.049,-90.029,2.7,1942,2015
722340,13865,"KEY FIELD AIRPORT","US","MS","KMEI",32.335,-88.744,89.6,1942,2015
722345,3866,"MERIDIAN NAS/MC CAIN FD AP","US","MS","KNMM",32.55,-88.567,82.6,1973,2015
722350,3940,"JACKSON INTERNATIONAL AIRPORT","US","MS","KJAN",32.321,-90.078,100.6,1942,2015
722358,93919,"MCOM/PIKE CO/J E LWS FD AP","US","MS","KMCB",31.183,-90.471,125.9,1973,2015
722390,3931,"POLK ARMY AIRFIELD","US","LA","KPOE",31.05,-93.183,100.6,1962,2015
722400,3937,"LAKE CHARLES REGIONAL AIRPORT","US","LA","KLCH",30.125,-93.228,2.7,1942,2015
722405,13976,"LAFAYETTE REGIONAL AIRPORT","US","LA","KLFT",30.205,-91.988,11.6,1945,2015
722446,93987,"ANGELINA COUNTY AIRPORT","US","TX","KLFK",31.236,-94.754,87.8,1973,2015
722448,13972,"TYLER POUNDS REGIONAL ARPT","US","TX","KTYR",32.354,-95.403,165.8,1973,2015
722480,13957,"SHREVEPORT REGIONAL AIRPORT","US","LA","KSHV",32.447,-93.824,77.4,1973,2015
722485,13944,"BARKSDALE AIR FORCE BASE","US","LA","KBAD",32.5,-93.667,50.6,1937,2015
722486,13942,"MONROE REGIONAL AIRPORT","US","LA","KMLU",32.516,-92.041,24.1,1942,2015
722487,13935,"ESLER REGIONAL AIRPORT","US","LA","KESF",31.395,-92.291,36,1941,2015
722560,13959,"WACO REGIONAL AIRPORT","US","TX","KACT",31.619,-97.228,152.4,1942,2015
722570,3933,"HOOD AAF AIRPORT","US","TX","KHLR",31.133,-97.717,281.6,1960,2015
722576,3902,"ROBERT GRAY AFF AIRPORT","US","TX","KGRK",31.067,-97.833,309.4,1950,2015
722580,13960,"DALLAS LOVE FIELD AIRPORT","US","TX","KDAL",32.852,-96.856,134.1,1946,2015
722590,3927,"DALLAS/FT WORTH INTERNATIONAL AP","US","TX","KDFW",32.898,-97.019,170.7,1973,2015
722595,13911,"FORT WORTH NAVAL AIR STATION JRB/CARSWELL FIELD","US","TX","KNFW",32.767,-97.45,185.3,1942,2015
722597,93985,"MINERAL WELLS AIRPORT","US","TX","KMWL",32.782,-98.06,283.5,1948,2015
722620,23055,"GUADALUPE PASS AMOS","US","TX","KGDP",31.831,-104.809,1663,1977,2015
722630,23034,"SAN ANGELO REGIONAL/MATHS FIELD AP","US","TX","KSJT",31.352,-100.495,584,1948,2015
722640,93035,"MARFA MUNICIPAL AIRPORT","US","TX","KMRF",30.371,-104.017,1478,1936,2015
722650,23023,"MIDLAND INTERNATIONAL AIRPORT","US","TX","KMAF",31.948,-102.209,872.3,1948,2015
722656,23040,"WINKLER COUNTY AIRPORT","US","TX","KINK",31.78,-103.202,855.6,1946,2015
722660,13962,"ABILENE REGIONAL AIRPORT","US","TX","KABI",32.411,-99.682,545.6,1946,2015
722670,23042,"LUBBOCK INTERNATIONAL AIRPORT","US","TX","KLBB",33.666,-101.823,991.8,1945,2015
722680,23009,"ROSWELL INTERNATIONAL AIR CENTER AP","US","NM","KROW",33.308,-104.508,1112.2,1942,2015
722686,23008,"CANNON AFB AIRPORT","US","NM","KCVS",34.383,-103.317,1309.1,1943,2015
722687,93033,"CAVERN CITY AIR TRML ARPT","US","NM","KCNM",32.334,-104.258,985.1,1942,2015
722688,93034,"LEA COUNTY REGIONAL AIRPORT","US","NM","KHOB",32.693,-103.213,1114,1942,2015
722700,23044,"EL PASO INTERNATIONAL AIRPORT","US","TX","KELP",31.811,-106.376,1194.2,1941,2015
722710,93045,"TRH OR CONSEQCES MUNI ARPT","US","NM","KTCS",33.237,-107.268,1478.3,1978,2015
722730,3124,"SIERRA VISTA MUNICIPAL-LIBBY AAF AIRPORT","US","AZ","KFHU",31.588,-110.344,1438.4,1954,2015
722740,23160,"TUCSON INTERNATIONAL AIRPORT","US","AZ","KTUS",32.131,-110.955,776.9,1973,2015
722745,23109,"DAVIS-MONTHAN AFB AIRPORT","US","AZ","KDMA",32.167,-110.883,824.2,1941,2015
722780,23183,"PHOENIX SKY HARBOR INTL AIRPORT","US","AZ","KPHX",33.428,-112.004,337.4,1973,2015
722785,23111,"LUKE AFB AIRPORT","US","AZ","KLUF",33.55,-112.367,330.7,1941,2015
722786,23104,"WILLIAMS GATEWAY AIRPORT","US","AZ","KIWA",33.3,-111.667,421.2,1942,2015
722860,23119,"MARCH AIR RESERVE BASE","US","CA","KRIV",33.9,-117.25,468.2,1933,2015
722880,23152,"BURBANK-GLENDALE-PASA ARPT","US","CA","KBUR",34.201,-118.358,236.2,1943,2015
722886,23130,"VAN NUYS AIRPORT","US","CA","KVNY",34.21,-118.489,234.7,1942,2015
722890,93136,"MOUNT WILSON","US","CA","KMWS",34.233,-118.067,1739.2,1950,2015
722900,23188,"SAN DIEGO INTERNATIONAL AIRPORT","US","CA","KSAN",32.734,-117.183,4.6,1942,2015
722906,93112,"NORTH ISLAND NAS","US","CA","KNZY",32.7,-117.2,7.9,1945,2015
722909,93115,"NAVAL AUXILIARY LANDING FD","US","CA","KNRS",32.567,-117.117,7.3,1973,2015
722910,93116,"SAN NICOLAS ISLAND NAVAL OUTLYING FIELD","US","CA","KNSI",33.24,-119.458,153,1943,2015
722920,23191,"CATALINA AIRPORT","US","CA","KAVX",33.405,-118.416,488.3,1943,2015
722925,93117,"NALF/F. SHERMAN FLD ARPT","US","CA","KNUC",33.023,-118.588,55.5,1943,2015
722926,3154,"MARINE CORPS AIR STATION","US","CA","KNFG",33.3,-117.35,22.9,1973,2015
722928,99999,"MCOLF CAMP PENDLETON (RED BEACH) AIRPORT","US","CA","KNXF",33.286,-117.456,27,1975,2015
722950,23174,"LOS ANGELES INTERNATIONAL AIRPORT","US","CA","KLAX",33.938,-118.389,29.6,1944,2015
722970,23129,"LONG BEACH / DAUGHERTY FIELD / AIRPORT","US","CA","KLGB",33.812,-118.146,9.5,1943,2015
722977,93184,"J. WAYNE APT-ORANGE CO APT","US","CA","KSNA",33.68,-117.866,16.5,1940,2015
723030,13714,"POPE AFB AIRPORT","US","NC","KPOB",35.174,-79.009,66.5,1937,2015
723060,13722,"RALEIGH-DURHAM INTERNATIONAL AP","US","NC","KRDU",35.892,-78.782,126.8,1945,2015
723066,13713,"SEYMOUR-JOHNSON AFB AIRPORT","US","NC","KGSB",35.344,-77.965,33.2,1943,2015
723067,93726,"KINSTON REGIONAL JETPORT AT STALLING FIELD","US","NC","KISO",35.317,-77.633,28.7,1973,2015
723075,13769,"OCEANA NAS","US","VA","KNTU",36.817,-76.033,7,1973,2015
723080,13737,"NORFOLK INTERNATIONAL AIRPORT","US","VA","KORF",36.903,-76.192,9.1,1973,2015
723085,13750,"NORFOLK NAS","US","VA","KNGU",36.937,-76.289,5.2,1973,2015
723087,93735,"FELKER ARMY AIRFIELD","US","VA","KFAF",37.133,-76.6,3.7,1960,2015
723090,13754,"CHERRY POINT MCAS","US","NC","KNKT",34.9,-76.883,8.8,1973,2015
723095,93719,"CRAVEN COUNTY REG AIRPORT","US","NC","KEWN",35.068,-77.048,5.8,1973,2015
723096,93727,"JACKSONVILLE","US","NC","KNCA",34.708,-77.44,7.9,1973,2015
723100,13883,"COLUMBIA METROPOLITAN AIRPORT","US","SC","KCAE",33.942,-81.118,68.6,1942,2015
723106,13744,"FLORENCE REGIONAL AIRPORT","US","SC","KFLO",34.185,-79.724,44.5,1973,2015
723110,13873,"ATHENS/BEN EPPS AIRPORT","US","GA","KAHN",33.948,-83.328,239.3,1973,2015
723119,13886,"GREENVILLE DOWNTOWN ARPT","US","SC","KGMU",34.846,-82.346,319.4,1942,2015
723120,3870,"GREENVILLE-SPARTANBURG INTL AIRPORT","US","SC","KGSP",34.884,-82.221,287.4,1973,2015
723140,13881,"CHARLOTTE/DOUGLAS INTERNATIONAL AP","US","NC","KCLT",35.224,-80.955,221.9,1941,2015
723150,3812,"ASHEVILLE REGIONAL AIRPORT","US","NC","KAVL",35.432,-82.538,645.3,1973,2015
723170,13723,"PIEDMONT TRIAD INTERNATIONAL AIRPORT","US","NC","KGSO",36.097,-79.943,271.3,1945,2015
723200,93801,"RICHARD B RUSSELL AIRPORT","US","GA","KRMG",34.348,-85.161,194.8,1978,2015
723230,3856,"HUNTSVILLE INTL/C.T.JONES FIELD AIRPORT","US","AL","KHSV",34.644,-86.786,190.2,1973,2015
723235,13896,"NORTH WEST ALABAMA REGIONAL AIRPORT","US","AL","KMSL",34.744,-87.6,164.6,1973,2015
723240,13882,"LOVELL FIELD AIRPORT","US","TN","KCHA",35.031,-85.201,204.5,1973,2015
723260,13891,"MC GHEE TYSON AIRPORT","US","TN","KTYS",35.818,-83.986,293.2,1948,2015
723270,13897,"NASHVILLE INTERNATIONAL AIRPORT","US","TN","KBNA",36.119,-86.689,182.9,1951,2015
723306,13825,"COLUMBUS AFB AIRPORT","US","MS","KCBM",33.65,-88.45,66.8,1942,2015
723340,13893,"MEMPHIS INTERNATIONAL AIRPORT","US","TN","KMEM",35.056,-89.987,77.4,1946,2015
723346,3811,"MCKELLAR-SIPES RGNL ARPT","US","TN","KMKL",35.593,-88.917,132,1973,2015
723347,3809,"DYERSBURG MUNICIPAL ARPT","US","TN","KDYR",36,-89.409,91.4,1943,2015
723405,3930,"LITTLE ROCK AFB AIRPORT","US","AR","KLRF",34.917,-92.15,94.8,1956,2015
723408,13814,"ARKANSAS INTERNATIONAL AIRPORT","US","AR","KBYH",35.967,-89.95,77.4,1942,2015
723417,93988,"GRIDER FIELD AIRPORT","US","AR","KPBF",34.175,-91.935,62.8,1973,2015
723418,13977,"TEXARKANA REGIONAL AIRPORT-WEBB FIELD","US","AR","KTXK",33.454,-94.007,110,1946,2015
723419,93992,"S. AR RGNL AT GDWIN FLD AP","US","AR","KELD",33.221,-92.814,76.8,1973,2015
723440,13964,"FORT SMITH REGIONAL AIRPORT","US","AR","KFSM",35.333,-94.363,136.9,1947,2015
723445,93993,"DRAKE FIELD AIRPORT","US","AR","KFYV",36.01,-94.169,381.3,1973,2015
723495,13987,"JOPLIN REGIONAL AIRPORT","US","MO","KJLN",37.147,-94.502,298.7,1973,2015
723510,13966,"SHEPPARD AFB/WICHITA FALLS MUNI AP","US","TX","KSPS",33.979,-98.493,310,1942,2015
723520,13902,"ALTUS AFB AIRPORT","US","OK","KLTS",34.65,-99.267,421.2,1943,2015
723525,93986,"HOBART MUNICIPAL AIRPORT","US","OK","KHBR",34.989,-99.053,474.3,1973,2015
723530,13967,"WILL ROGERS WORLD AIRPORT","US","OK","KOKC",35.389,-97.601,391.7,1941,2015
723540,13919,"TINKER AFB AIRPORT","US","OK","KTIK",35.417,-97.383,393.5,1942,2015
723550,13945,"HENRY POST AAF AIRPORT","US","OK","KFSI",34.65,-98.4,362.4,1939,2015
723560,13968,"TULSA INTERNATIONAL AIRPORT","US","OK","KTUL",36.199,-95.887,198.1,1947,2015
723566,93950,"MC ALESTER REGIONAL ARPT","US","OK","KMLC",34.882,-95.783,234.7,1953,2015
723600,23051,"CLAYTON  MUNICIPAL AIRPARK AIRPORT","US","NM","KCAO",36.449,-103.154,1511.8,1977,2015
723620,99999,"SOCORRO MUNI","US","NM","KONM",34.022,-106.903,1485.9,1973,2015
723625,93057,"GRANTS-MILAN MUNI AIRPORT","US","NM","KGNT",35.165,-107.902,1987.3,1948,2015
723627,23081,"GALLUP MUNICIPAL AIRPORT","US","NM","KGUP",35.514,-108.794,1972.4,1973,2015
723630,23047,"AMARILLO RICK HUSBAND INTL AIRPORT","US","TX","KAMA",35.23,-101.704,1098.5,1943,2015
723650,23050,"ALBUQUERQUE INTL SUNPORT AIRPORT","US","NM","KABQ",35.042,-106.616,1618.5,1941,2015
723656,23049,"SANTA FE MUNICIPAL AIRPORT","US","NM","KSAF",35.617,-106.089,1933.7,1946,2015
723658,23090,"FOUR CORNERS REGIONAL ARPT","US","NM","KFMN",36.744,-108.229,1674.9,1973,2015
723676,23048,"TUCUMCARI MUNICIPAL ARPT","US","NM","KTCC",35.182,-103.603,1239,1946,2015
723677,23054,"LAS VEGAS MUNICIPAL ARPT","US","NM","KLVS",35.654,-105.142,2095.2,1946,2015
723740,23194,"WINSLOW-LINDBERGH REGIONAL AIRPORT","US","AZ","KINW",35.028,-110.721,1489.3,1973,2015
723745,93139,"PAYSON","US","AZ","KPAN",34.257,-111.339,1572,1973,2015
723805,23179,"NEEDLES AIRPORT","US","CA","KEED",34.768,-114.619,271.3,1977,2015
723810,23114,"EDWARDS AIR FORCE BASE","US","CA","KEDW",34.9,-117.867,704.4,1941,2015
723815,23161,"BARSTOW-DAGGETT AIRPORT","US","CA","KDAG",34.854,-116.786,584.3,1949,2015
723816,3159,"GENERAL WILLIAM J. FOX AIRFIELD AIRPORT","US","CA","KWJF",34.741,-118.212,712.6,1974,2015
723820,23182,"PDLE PRODN FLT/TST AF PLT","US","CA","KPMD",34.629,-118.084,769.2,1973,2015
723825,23131,"SOUTHERN CALIFORNIA LOGISTICS AIRPORT","US","CA","KVCV",34.583,-117.383,879.4,1942,2015
723830,23187,"SANDBERG","US","CA","KSDB",34.744,-118.724,1374.7,1973,2015
723840,23155,"MEADOWS FIELD AIRPORT","US","CA","KBFL",35.434,-119.054,149.1,1941,2015
723860,23169,"MCCARRAN INTERNATIONAL AIRPORT","US","NV","KLAS",36.072,-115.163,664.5,1973,2015
723865,23112,"NELLIS AFB AIRPORT","US","NV","KLSV",36.25,-115.033,570,1942,2015
723870,3160,"DESERT ROCK AIRPORT","US","NV","KDRA",36.621,-116.028,984.5,1978,2015
723890,93193,"FRESNO YOSEMITE INTERNATIONAL AIRPORT","US","CA","KFAT",36.78,-119.719,101.5,1941,2015
723910,93111,"POINT MUGU","US","CA","KNTD",34.117,-119.117,4,1973,2015
723925,23190,"SANTA BARBARA MUNICIPAL AIRPORT","US","CA","KSBA",34.426,-119.843,2.7,1973,2015
723927,93110,"OXNARD AIRPORT","US","CA","KOXR",34.201,-119.207,11,1944,2015
723940,23273,"SANTA MARIA PUB/CAPT G A HANCOCK AP","US","CA","KSMX",34.899,-120.449,73.8,1973,2015
723965,93209,"PASO ROBLES MUNICIPAL ARPT","US","CA","KPRB",35.67,-120.628,246.9,1941,2015
724010,13740,"RICHMOND INTERNATIONAL AIRPORT","US","VA","KRIC",37.505,-77.32,50,1942,2015
724016,93736,"CHARLOTTES-ALBEMARLE ARPT","US","VA","KCHO",38.139,-78.453,195.4,1973,2015
724020,93739,"WALLOPS FLIGHT FACILITY AIRPORT","US","VA","KWAL",37.937,-75.471,14,1973,2015
724030,93738,"WASHINGTON DULLES INTERNATIONAL AP","US","VA","KIAD",38.941,-77.464,88.4,1973,2015
724035,13773,"QUANTICO MCAF","US","VA","KNYG",38.504,-77.305,3.1,1973,2015
724037,93728,"DAVISON AAF AIRPORT","US","VA","KDAA",38.717,-77.183,22.3,1957,2015
724040,13721,"NAVAL AIR STATION","US","MD","KNHK",38.3,-76.417,11.9,1945,2015
724050,13743,"RONALD REAGAN WASHINGTON NATL AP","US","VA","KDCA",38.848,-77.034,3.1,1936,2015
724060,93721,"BALTIMORE-WASHINGTON INTL AIRPORT","US","MD","KBWI",39.167,-76.683,47.6,1945,2015
724070,93730,"ATLANTIC CITY INTERNATIONAL AIRPORT","US","NJ","KACY",39.449,-74.567,18.3,1947,2015
724075,13735,"MILLVILLE MUNICIPAL ARPT","US","NJ","KMIV",39.367,-75.067,21.3,1973,2015
724080,13739,"PHILADELPHIA INTERNATIONAL AIRPORT","US","PA","KPHL",39.868,-75.231,3.1,1973,2015
724085,94732,"NE PHILADELPHIA AIRPORT","US","PA","KPNE",40.082,-75.011,30.5,1973,2015
724088,13707,"DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,1942,2015
724090,14780,"NAES/MAXFIELD FIELD","US","NJ","KNEL",40.033,-74.35,30.8,1973,2015
724095,14792,"TRENTON MERCER AIRPORT","US","NJ","KTTN",40.277,-74.816,56.1,1973,2015
724096,14706,"MCGUIRE AFB AIRPORT","US","NJ","KWRI",40.017,-74.6,39.9,1942,2015
724100,13733,"LYNCHBURG RGNL/PRESTON GLENN FLD AP","US","VA","KLYH",37.321,-79.207,286.5,1973,2015
724106,13728,"DANVILLE REGIONAL AIRPORT","US","VA","KDAN",36.573,-79.336,174,1973,2015
724110,13741,"ROANOKE REGIONAL/WOODRUM FIELD AP","US","VA","KROA",37.317,-79.974,358.1,1973,2015
724120,3872,"RALEIGH COUNTY MEMORIAL AIRPORT","US","WV","KBKW",37.784,-81.123,766.3,1973,2015
724140,13866,"YEAGER AIRPORT","US","WV","KCRW",38.379,-81.59,277.4,1973,2015
724170,13729,"ELKINS-RAND CO-J.RAND FIELD AIRPORT","US","WV","KEKN",38.885,-79.853,603.2,1973,2015
724176,13736,"MGTN RGNL-W L B HART FD AP","US","WV","KMGW",39.643,-79.916,378,1973,2015
724177,13734,"ETRN WV RGNL/SHPHERD FD AP","US","WV","KMRB",39.402,-77.984,162.8,1973,2015
724210,93814,"CINCINNATI/NORTHERN KENTUCKY INTL AP","US","KY","KCVG",39.043,-84.672,264.9,1973,2015
724220,93820,"BLUE GRASS AIRPORT","US","KY","KLEX",38.041,-84.606,298.7,1973,2015
724230,93821,"LOUISVILLE  INTL-STANDIFORD FIELD AP","US","KY","KSDF",38.181,-85.739,148.7,1973,2015
724235,13810,"BOWMAN FIELD AIRPORT","US","KY","KLOU",38.228,-85.664,164.6,1941,2015
724240,13807,"GODMAN AAF AIRPORT","US","KY","KFTK",37.9,-85.967,230.1,1945,2015
724250,3860,"TRI-STATE/M.J.FERGUSON FIELD AIRPORT","US","WV","KHTS",38.365,-82.555,251.2,1973,2015
724275,14894,"WHEELING OHIO COUNTY ARPT","US","WV","KHLG",40.176,-80.647,359.4,1973,2015
724280,14821,"PORT COLUMBUS INTERNATIONAL AIRPORT","US","OH","KCMH",39.991,-82.881,246.9,1945,2015
724285,13812,"RICKENBACKER INTL AIRPORT","US","OH","KLCK",39.817,-82.933,226.8,1942,2015
724286,93824,"ZANESVILLE MUNICIPAL ARPT","US","OH","KZZV",39.944,-81.892,268.2,1973,2015
724290,93815,"J.M.COX DAYTON INTERNATIONAL AIRPORT","US","OH","KDAY",39.906,-84.219,304.8,1973,2015
724296,13841,"AIRBORNE AIRPARK AIRPORT","US","OH","KILN",39.42,-83.822,328.3,1943,2015
724297,93812,"CINA MUNI APT/LUKN FD APT","US","OH","KLUK",39.103,-84.419,149.4,1973,2015
724320,93817,"EVANSVILLE REGIONAL AIRPORT","US","IN","KEVV",38.044,-87.521,121.9,1973,2015
724338,13802,"SCOTT AIR FORCE BASE/MIDAMERICA AIRPORT","US","IL","KBLV",38.55,-89.85,139.9,1938,2015
724340,13994,"LAMBERT-ST LOUIS INTERNATIONAL AP","US","MO","KSTL",38.753,-90.374,161.9,1973,2015
724345,3966,"SPIRIT OF ST LOUIS AIRPORT","US","MO","KSUS",38.657,-90.656,140.8,1973,2015
724380,93819,"INDIANAPOLIS INTERNATIONAL AIRPORT","US","IN","KIND",39.732,-86.279,240.8,1942,2015
724386,14835,"PURDUE UNIVERSITY AIRPORT","US","IN","KLAF",40.412,-86.937,182.6,1973,2015
724390,93822,"ABRAHAM LINCOLN CAPITAL AIRPORT","US","IL","KSPI",39.845,-89.684,181.1,1973,2015
724400,13995,"SPRINGFIELD-BRANSON REGIONAL AIRPORT","US","MO","KSGF",37.24,-93.39,383.7,1973,2015
724450,3945,"COLUMBIA REGIONAL AIRPORT","US","MO","KCOU",38.817,-92.218,272.2,1973,2015
724455,14938,"KIRKSVILLE REGIONAL ARPT","US","MO","KIRK",40.097,-92.543,294.4,1973,2015
724457,3938,"WAYNESVILLE REGIONAL AIRPORT AT FORNEY FIELD","US","MO","KTBN",37.75,-92.15,353.3,1963,2015
724460,3947,"KANSAS CITY INTERNATIONAL AIRPORT","US","MO","KMCI",39.297,-94.731,306.3,1973,2015
724467,13930,"WHITEMAN AFB AIRPORT","US","MO","KSZL",38.717,-93.55,265.2,1942,2015
724475,93909,"NEW CENTURY AIRCENTER ARPT","US","KS","KIXD",38.832,-94.89,331.3,1978,2015
724490,13993,"ROSECRANS MEMORIAL AIRPORT","US","MO","KSTJ",39.774,-94.923,249.3,1944,2015
724500,3928,"WICHITA EISENHOWER NATIONAL","US","KS","KICT",37.648,-97.43,402.6,1973,2015
724505,3923,"MCCONNELL AFB AIRPORT","US","KS","KIAB",37.617,-97.267,417.9,1953,2015
724506,13986,"HUTCHINSON MUNICIPAL ARPT","US","KS","KHUT",38.065,-97.861,470.3,1945,2015
724507,13981,"CHANUTE MARTIN JOHNSON APT","US","KS","KCNU",37.67,-95.484,300.2,1973,2015
724510,13985,"DODGE CITY REGIONAL AIRPORT","US","KS","KDDC",37.769,-99.968,787,1943,2015
724515,23064,"GARDEN CITY REGIONAL ARPT","US","KS","KGCK",37.927,-100.725,878.4,1943,2015
724520,3957,"MEDICINE LODGE","US","KS","KP28",37.284,-98.553,467.9,1978,2015
724550,13947,"MARSHALL ARMY AIRFIELD","US","KS","KFRI",39.05,-96.767,324.6,1938,2015
724556,13989,"EMPORIA MUNICIPAL AIRPORT","US","KS","KEMP",38.329,-96.195,364.5,1973,2015
724560,13996,"PHILIP BILLARD MUNICIPAL AIRPORT","US","KS","KTOP",39.073,-95.626,267,1973,2015
724565,13920,"FORBES FIELD AIRPORT","US","KS","KFOE",38.95,-95.664,325.2,1942,2015
724580,13984,"BLOSSER MUNICIPAL AIRPORT","US","KS","KCNK",39.551,-97.651,447.8,1973,2015
724585,93997,"RUSSELL MUNICIPAL AIRPORT","US","KS","KRSL",38.876,-98.809,568.2,1943,2015
724586,3919,"SALINA MUNICIPAL AIRPORT","US","KS","KSLN",38.8,-97.65,386.8,1973,2015
